amfi_code,date,nav
119552,2017-12-29,107.4115
119552,2017-12-30,107.4115
119552,2017-12-31,107.4115
119552,2018-01-01,106.7793
119552,2018-01-02,106.79
119552,2018-01-03,106.8062
119552,2018-01-04,106.7741
119552,2018-01-05,106.8861
119552,2018-01-06,106.8861
119552,2018-01-07,106.8861
119552,2018-01-08,106.9218
119552,2018-01-09,106.9037
119552,2018-01-10,106.7996
119552,2018-01-11,106.7889
119552,2018-01-12,106.7976
119552,2018-01-13,106.7976
119552,2018-01-14,106.7976
119552,2018-01-15,106.8775
119552,2018-01-16,106.7625
119552,2018-01-17,106.9163
119552,2018-01-18,106.8809
119552,2018-01-19,106.8944
119552,2018-01-20,106.8944
119552,2018-01-21,106.8944
119552,2018-01-22,106.9441
119552,2018-01-23,107.0239
119552,2018-01-24,107.0076
119552,2018-01-25,106.9838
119552,2018-01-26,106.9838
119552,2018-01-27,106.9838
119552,2018-01-28,106.9838
119552,2018-01-29,106.9671
119552,2018-01-30,106.382
119552,2018-01-31,106.4112
119552,2018-02-01,106.1948
119552,2018-02-02,106.2273
119552,2018-02-03,106.2273
119552,2018-02-04,106.2273
119552,2018-02-05,106.2736
119552,2018-02-06,106.3227
119552,2018-02-07,106.4266
119552,2018-02-08,106.5281
119552,2018-02-09,106.5366
119552,2018-02-10,106.5366
119552,2018-02-11,106.5366
119552,2018-02-12,106.5965
119552,2018-02-13,106.5965
119552,2018-02-14,106.6519
119552,2018-02-15,106.5829
119552,2018-02-16,106.6007
119552,2018-02-17,106.6007
119552,2018-02-18,106.6007
119552,2018-02-19,106.6007
119552,2018-02-20,106.578
119552,2018-02-21,106.5501
119552,2018-02-22,106.4687
119552,2018-02-23,106.5634
119552,2018-02-24,106.5634
119552,2018-02-25,106.5634
119552,2018-02-26,106.2867
119552,2018-02-27,106.2561
119552,2018-02-28,106.2501
119552,2018-03-01,106.2374
119552,2018-03-02,106.2374
119552,2018-03-03,106.2374
119552,2018-03-04,106.2374
119552,2018-03-05,106.3146
119552,2018-03-06,106.3475
119552,2018-03-07,106.5064
119552,2018-03-08,106.5879
119552,2018-03-09,106.5941
119552,2018-03-10,106.5941
119552,2018-03-11,106.5941
119552,2018-03-12,106.726
119552,2018-03-13,106.787
119552,2018-03-14,106.7997
119552,2018-03-15,106.8896
119552,2018-03-16,107.0436
119552,2018-03-17,107.0436
119552,2018-03-18,107.0436
119552,2018-03-19,107.0615
119552,2018-03-20,107.0706
119552,2018-03-21,107.0798
119552,2018-03-22,107.1143
119552,2018-03-23,107.1464
119552,2018-03-24,107.1464
119552,2018-03-25,107.1464
119552,2018-03-26,107.1696
119552,2018-03-27,107.5456
119552,2018-03-28,107.6087
119552,2018-03-29,107.6087
119552,2018-03-30,107.6087
119552,2018-03-31,107.6087
119552,2018-04-01,107.6087
119552,2018-04-02,107.6087
119552,2018-04-03,107.8381
119552,2018-04-04,107.1307
119552,2018-04-05,107.4229
119552,2018-04-06,107.4423
119552,2018-04-07,107.4423
119552,2018-04-08,107.4423
119552,2018-04-09,107.4662
119552,2018-04-10,107.3151
119552,2018-04-11,107.169
119552,2018-04-12,107.1864
119552,2018-04-13,107.2218
119552,2018-04-14,107.2218
119552,2018-04-15,107.2218
119552,2018-04-16,107.2584
119552,2018-04-17,107.2543
119552,2018-04-18,107.1798
119552,2018-04-19,107.0133
119552,2018-04-20,106.8632
119552,2018-04-21,106.8632
119552,2018-04-22,106.8632
119552,2018-04-23,106.8617
119552,2018-04-24,106.8445
119552,2018-04-25,106.7407
119552,2018-04-26,106.6599
119552,2018-04-27,106.6355
119552,2018-04-28,106.6355
119552,2018-04-29,106.6355
119552,2018-04-30,106.6355
119552,2018-05-01,106.6355
119552,2018-05-02,106.3134
119552,2018-05-03,106.3257
119552,2018-05-04,106.3246
119552,2018-05-05,106.3246
119552,2018-05-06,106.3246
119552,2018-05-07,106.4474
119552,2018-05-08,106.4757
119552,2018-05-09,106.3543
119552,2018-05-10,106.318
119552,2018-05-11,106.3016
119552,2018-05-12,106.3016
119552,2018-05-13,106.3016
119552,2018-05-14,106.2673
119552,2018-05-15,106.1564
119552,2018-05-16,106.0564
119552,2018-05-17,106.0138
119552,2018-05-18,106.1522
119552,2018-05-19,106.1522
119552,2018-05-20,106.1522
119552,2018-05-21,106.1759
119552,2018-05-22,106.1981
119552,2018-05-23,106.1896
119552,2018-05-24,106.1752
119552,2018-05-25,106.274
119552,2018-05-26,106.274
119552,2018-05-27,106.274
119552,2018-05-28,105.8381
119552,2018-05-29,105.8753
119552,2018-05-30,105.9178
119552,2018-05-31,105.8363
119552,2018-06-01,105.7972
119552,2018-06-02,105.7972
119552,2018-06-03,105.7972
119552,2018-06-04,105.8213
119552,2018-06-05,105.8709
119552,2018-06-06,105.8193
119552,2018-06-07,105.7332
119552,2018-06-08,105.824
119552,2018-06-09,105.824
119552,2018-06-10,105.824
119552,2018-06-11,105.8624
119552,2018-06-12,105.8837
119552,2018-06-13,105.9631
119552,2018-06-14,106.035
119552,2018-06-15,106.1062
119552,2018-06-16,106.1062
119552,2018-06-17,106.1062
119552,2018-06-18,106.2222
119552,2018-06-19,106.2626
119552,2018-06-20,106.3256
119552,2018-06-21,106.4254
119552,2018-06-22,106.4275
119552,2018-06-23,106.4275
119552,2018-06-24,106.4275
119552,2018-06-25,106.4827
119552,2018-06-26,106.4953
119552,2018-06-27,106.4591
119552,2018-06-28,106.4122
119552,2018-06-29,106.4478
119552,2018-06-30,106.4478
119552,2018-07-01,106.4478
119552,2018-07-02,105.8399
119552,2018-07-03,105.8742
119552,2018-07-04,105.9556
119552,2018-07-05,105.9548
119552,2018-07-06,105.9832
119552,2018-07-07,105.9832
119552,2018-07-08,105.9832
119552,2018-07-09,106.0577
119552,2018-07-10,106.0937
119552,2018-07-11,106.1293
119552,2018-07-12,106.2401
119552,2018-07-13,106.2988
119552,2018-07-14,106.2988
119552,2018-07-15,106.2988
119552,2018-07-16,106.3281
119552,2018-07-17,106.4169
119552,2018-07-18,106.4353
119552,2018-07-19,106.422
119552,2018-07-20,106.4255
119552,2018-07-21,106.4255
119552,2018-07-22,106.4255
119552,2018-07-23,106.4672
119552,2018-07-24,106.4913
119552,2018-07-25,106.5145
119552,2018-07-26,106.5665
119552,2018-07-27,106.5964
119552,2018-07-28,106.5964
119552,2018-07-29,106.5964
119552,2018-07-30,106.0879
119552,2018-07-31,106.144
119552,2018-08-01,106.2487
119552,2018-08-02,106.2686
119552,2018-08-03,106.2436
119552,2018-08-04,106.2436
119552,2018-08-05,106.2436
119552,2018-08-06,106.2771
119552,2018-08-07,106.2825
119552,2018-08-08,106.3112
119552,2018-08-09,106.3697
119552,2018-08-10,106.3908
119552,2018-08-11,106.3908
119552,2018-08-12,106.3908
119552,2018-08-13,106.3762
119552,2018-08-14,106.4015
119552,2018-08-15,106.4015
119552,2018-08-16,106.3945
119552,2018-08-17,106.3945
119552,2018-08-18,106.3945
119552,2018-08-19,106.3945
119552,2018-08-20,106.5028
119552,2018-08-21,106.5302
119552,2018-08-22,106.5302
119552,2018-08-23,106.5223
119552,2018-08-24,106.5284
119552,2018-08-25,106.5284
119552,2018-08-26,106.5284
119552,2018-08-27,106.585
119552,2018-08-28,106.6039
119552,2018-08-29,106.6063
119552,2018-08-30,106.5882
119552,2018-08-31,106.5911
119552,2018-09-01,106.5911
119552,2018-09-02,106.5911
119552,2018-09-03,105.9155
119552,2018-09-04,105.8374
119552,2018-09-05,105.8177
119552,2018-09-06,105.8292
119552,2018-09-07,105.8806
119552,2018-09-08,105.8806
119552,2018-09-09,105.8806
119552,2018-09-10,105.773
119552,2018-09-11,105.7507
119552,2018-09-12,105.7651
119552,2018-09-13,105.7651
119552,2018-09-14,105.8232
119552,2018-09-15,105.8232
119552,2018-09-16,105.8232
119552,2018-09-17,105.8869
119552,2018-09-18,105.8998
119552,2018-09-19,105.954
119552,2018-09-20,105.954
119552,2018-09-21,105.968
119552,2018-09-22,105.968
119552,2018-09-23,105.968
119552,2018-09-24,105.8647
119552,2018-09-25,105.8001
119552,2018-09-26,105.8725
119552,2018-09-27,106.1364
119552,2018-09-28,106.2331
119552,2018-09-29,106.2331
119552,2018-09-30,106.2331
119552,2018-10-01,105.8044
119552,2018-10-02,105.8044
119552,2018-10-03,105.7371
119552,2018-10-04,105.6392
119552,2018-10-05,105.8966
119552,2018-10-06,105.8966
119552,2018-10-07,105.8966
119552,2018-10-08,105.9924
119552,2018-10-09,105.891
119552,2018-10-10,105.9283
119552,2018-10-11,105.9681
119552,2018-10-12,105.9943
119552,2018-10-13,105.9943
119552,2018-10-14,105.9943
119552,2018-10-15,106.1383
119552,2018-10-16,106.2141
119552,2018-10-17,106.2063
119552,2018-10-18,106.2063
119552,2018-10-19,106.249
119552,2018-10-20,106.249
119552,2018-10-21,106.249
119552,2018-10-22,106.2984
119552,2018-10-23,106.3327
119552,2018-10-24,106.3706
119552,2018-10-25,106.3706
119552,2018-10-26,106.3631
119552,2018-10-27,106.3631
119552,2018-10-28,106.3631
119552,2018-10-29,105.9124
119552,2018-10-30,105.9129
119552,2018-10-31,105.9048
119552,2018-11-01,105.9617
119552,2018-11-02,106.0677
119552,2018-11-03,106.0677
119552,2018-11-04,106.0677
119552,2018-11-05,106.1124
119552,2018-11-06,106.1482
119552,2018-11-07,106.1482
119552,2018-11-08,106.1482
119552,2018-11-09,106.2562
119552,2018-11-10,106.2562
119552,2018-11-11,106.2562
119552,2018-11-12,106.2816
119552,2018-11-13,106.369
119552,2018-11-14,106.4519
119552,2018-11-15,106.4795
119552,2018-11-16,106.4296
119552,2018-11-17,106.4296
119552,2018-11-18,106.4296
119552,2018-11-19,106.5243
119552,2018-11-20,106.5551
119552,2018-11-21,106.5551
119552,2018-11-22,106.7177
119552,2018-11-23,106.7177
119552,2018-11-24,106.7177
119552,2018-11-25,106.7177
119552,2018-11-26,106.7744
119552,2018-11-27,106.7921
119552,2018-11-28,106.922
119552,2018-11-29,107.016
119552,2018-11-30,107.0769
119552,2018-12-01,107.0769
119552,2018-12-02,107.0769
119552,2018-12-03,106.3404
119552,2018-12-04,106.4336
119552,2018-12-05,106.6508
119552,2018-12-06,106.7995
119552,2018-12-07,106.7622
119552,2018-12-08,106.7622
119552,2018-12-09,106.7622
119552,2018-12-10,106.5922
119552,2018-12-11,106.6185
119552,2018-12-12,106.7811
119552,2018-12-13,106.7722
119552,2018-12-14,106.7299
119552,2018-12-15,106.7299
119552,2018-12-16,106.7299
119552,2018-12-17,106.7814
119552,2018-12-18,106.9009
119552,2018-12-19,107.1393
119552,2018-12-20,107.1527
119552,2018-12-21,107.1646
119552,2018-12-22,107.1646
119552,2018-12-23,107.1646
119552,2018-12-24,107.2299
119552,2018-12-25,107.2299
119552,2018-12-26,107.3769
119552,2018-12-27,107.4235
119552,2018-12-28,107.323
119552,2018-12-29,107.323
119552,2018-12-30,107.323
119552,2018-12-31,106.7967
119552,2019-01-01,106.7429
119552,2019-01-02,106.8127
119552,2019-01-03,106.772
119552,2019-01-04,106.7787
119552,2019-01-05,106.7787
119552,2019-01-06,106.7787
119552,2019-01-07,106.8018
119552,2019-01-08,106.9213
119552,2019-01-09,106.951
119552,2019-01-10,106.9817
119552,2019-01-11,107.0521
119552,2019-01-12,107.0521
119552,2019-01-13,107.0521
119552,2019-01-14,107.1781
119552,2019-01-15,107.199
119552,2019-01-16,107.1777
119552,2019-01-17,107.1929
119552,2019-01-18,107.1922
119552,2019-01-19,107.1922
119552,2019-01-20,107.1922
119552,2019-01-21,107.1349
119552,2019-01-22,107.2114
119552,2019-01-23,107.2166
119552,2019-01-24,107.2342
119552,2019-01-25,107.2484
119552,2019-01-26,107.2484
119552,2019-01-27,107.2484
119552,2019-01-28,106.6953
119552,2019-01-29,106.7144
119552,2019-01-30,106.7036
119552,2019-01-31,106.7289
119552,2019-02-01,106.6186
119552,2019-02-02,106.6186
119552,2019-02-03,106.6186
119552,2019-02-04,106.6286
119552,2019-02-05,106.6521
119552,2019-02-06,106.7017
119552,2019-02-07,106.8725
119552,2019-02-08,106.9442
119552,2019-02-09,106.9442
119552,2019-02-10,106.9442
119552,2019-02-11,107.0021
119552,2019-02-12,106.9732
119552,2019-02-13,107.1822
119552,2019-02-14,107.1289
119552,2019-02-15,107.0746
119552,2019-02-16,107.0746
119552,2019-02-17,107.0746
119552,2019-02-18,107.0306
119552,2019-02-19,107.0306
119552,2019-02-20,107.09
119552,2019-02-21,107.1002
119552,2019-02-22,107.1219
119552,2019-02-23,107.1219
119552,2019-02-24,107.1219
119552,2019-02-25,106.5669
119552,2019-02-26,106.5683
119552,2019-02-27,106.524
119552,2019-02-28,106.5648
119552,2019-03-01,106.6254
119552,2019-03-02,106.6254
119552,2019-03-03,106.6254
119552,2019-03-04,106.6254
119552,2019-03-05,106.761
119552,2019-03-06,106.8264
119552,2019-03-07,106.9155
119552,2019-03-08,106.9989
119552,2019-03-09,106.9989
119552,2019-03-10,106.9989
119552,2019-03-11,107.1248
119552,2019-03-12,107.205
119552,2019-03-13,107.2169
119552,2019-03-14,107.338
119552,2019-03-15,107.4286
119552,2019-03-16,107.4286
119552,2019-03-17,107.4286
119552,2019-03-18,107.5394
119552,2019-03-19,107.5107
119552,2019-03-20,107.5596
119552,2019-03-21,107.5596
119552,2019-03-22,107.6516
119552,2019-03-23,107.6516
119552,2019-03-24,107.6516
119552,2019-03-25,107.8045
119552,2019-03-26,107.7962
119552,2019-03-27,107.8116
119552,2019-03-28,107.8248
119552,2019-03-29,108.1051
119552,2019-03-30,108.1051
119552,2019-03-31,108.1051
119552,2019-04-01,108.1051
119552,2019-04-02,107.648
119552,2019-04-03,107.6259
119552,2019-04-04,107.5383
119552,2019-04-05,107.4319
119552,2019-04-06,107.4319
119552,2019-04-07,107.4319
119552,2019-04-08,107.3305
119552,2019-04-09,107.3357
119552,2019-04-10,107.392
119552,2019-04-11,107.3487
119552,2019-04-12,107.3173
119552,2019-04-13,107.3173
119552,2019-04-14,107.3173
119552,2019-04-15,107.2859
119552,2019-04-16,107.2955
119552,2019-04-17,107.2955
119552,2019-04-18,107.3141
119552,2019-04-19,107.3141
119552,2019-04-20,107.3141
119552,2019-04-21,107.3141
119552,2019-04-22,107.2461
119552,2019-04-23,107.2515
119552,2019-04-24,107.3266
119552,2019-04-25,107.2578
119552,2019-04-26,107.3226
119552,2019-04-27,107.3226
119552,2019-04-28,107.3226
119552,2019-04-29,107.3226
119552,2019-04-30,106.8488
119552,2019-05-01,106.8488
119552,2019-05-02,106.8643
119552,2019-05-03,106.8264
119552,2019-05-04,106.8264
119552,2019-05-05,106.8264
119552,2019-05-06,106.904
119552,2019-05-07,106.9478
119552,2019-05-08,107.0014
119552,2019-05-09,107.0236
119552,2019-05-10,107.0444
119552,2019-05-11,107.0444
119552,2019-05-12,107.0444
119552,2019-05-13,107.1389
119552,2019-05-14,107.2462
119552,2019-05-15,107.2653
119552,2019-05-16,107.3033
119552,2019-05-17,107.4035
119552,2019-05-18,107.4035
119552,2019-05-19,107.4035
119552,2019-05-20,107.6344
119552,2019-05-21,107.6364
119552,2019-05-22,107.6845
119552,2019-05-23,107.9006
119552,2019-05-24,108.0174
119552,2019-05-25,108.0174
119552,2019-05-26,108.0174
119552,2019-05-27,108.3845
119552,2019-05-28,108.4897
119552,2019-05-29,108.5023
119552,2019-05-30,108.4818
119552,2019-05-31,108.7605
119552,2019-06-01,108.7605
119552,2019-06-02,108.7605
119552,2019-06-03,108.233
119552,2019-06-04,108.1807
119552,2019-06-05,108.1807
119552,2019-06-06,108.437
119552,2019-06-07,108.2693
119552,2019-06-08,108.2693
119552,2019-06-09,108.2693
119552,2019-06-10,108.1145
119552,2019-06-11,108.1479
119552,2019-06-12,108.2478
119552,2019-06-13,108.3047
119552,2019-06-14,108.4795
119552,2019-06-15,108.4795
119552,2019-06-16,108.4795
119552,2019-06-17,108.5057
119552,2019-06-18,108.7605
119552,2019-06-19,108.7881
119552,2019-06-20,108.9192
119552,2019-06-21,108.7669
119552,2019-06-22,108.7669
119552,2019-06-23,108.7669
119552,2019-06-24,108.7688
119552,2019-06-25,108.6866
119552,2019-06-26,108.5743
119552,2019-06-27,108.6419
119552,2019-06-28,108.6965
119552,2019-06-29,108.6965
119552,2019-06-30,108.6965
119552,2019-07-01,108.1256
119552,2019-07-02,108.1931
119552,2019-07-03,108.3382
119552,2019-07-04,108.5121
119552,2019-07-05,108.7955
119552,2019-07-06,108.7955
119552,2019-07-07,108.7955
119552,2019-07-08,109.1874
119552,2019-07-09,109.1838
119552,2019-07-10,109.3169
119552,2019-07-11,109.4743
119552,2019-07-12,109.5318
119552,2019-07-13,109.5318
119552,2019-07-14,109.5318
119552,2019-07-15,109.7337
119552,2019-07-16,109.9867
119552,2019-07-17,109.9627
119552,2019-07-18,109.9132
119552,2019-07-19,109.9452
119552,2019-07-20,109.9452
119552,2019-07-21,109.9452
119552,2019-07-22,109.8442
119552,2019-07-23,109.7647
119552,2019-07-24,109.8209
119552,2019-07-25,109.5664
119552,2019-07-26,109.5879
119552,2019-07-27,109.5879
119552,2019-07-28,109.5879
119552,2019-07-29,109.288
119552,2019-07-30,109.3933
119552,2019-07-31,109.5104
119552,2019-08-01,109.4997
119552,2019-08-02,109.7464
119552,2019-08-03,109.7464
119552,2019-08-04,109.7464
119552,2019-08-05,109.6311
119552,2019-08-06,109.7774
119552,2019-08-07,109.8824
119552,2019-08-08,109.9755
119552,2019-08-09,109.7848
119552,2019-08-10,109.7848
119552,2019-08-11,109.7848
119552,2019-08-12,109.7848
119552,2019-08-13,109.8041
119552,2019-08-14,109.5322
119552,2019-08-15,109.5322
119552,2019-08-16,109.716
119552,2019-08-17,109.716
119552,2019-08-18,109.716
119552,2019-08-19,109.7468
119552,2019-08-20,109.8301
119552,2019-08-21,109.9698
119552,2019-08-22,110.0902
119552,2019-08-23,110.1595
119552,2019-08-24,110.1595
119552,2019-08-25,110.1595
119552,2019-08-26,110.3851
119552,2019-08-27,110.3908
119552,2019-08-28,110.3481
119552,2019-08-29,110.2533
119552,2019-08-30,110.2865
119552,2019-08-31,110.2865
119552,2019-09-01,110.2865
119552,2019-09-02,110.2865
119552,2019-09-03,109.7778
119552,2019-09-04,109.8376
119552,2019-09-05,109.777
119552,2019-09-06,109.7287
119552,2019-09-07,109.7287
119552,2019-09-08,109.7287
119552,2019-09-09,109.9012
119552,2019-09-10,109.9012
119552,2019-09-11,109.8296
119552,2019-09-12,109.7589
119552,2019-09-13,109.8398
119552,2019-09-14,109.8398
119552,2019-09-15,109.8398
119552,2019-09-16,109.8062
119552,2019-09-17,109.7487
119552,2019-09-18,109.9313
119552,2019-09-19,109.9778
119552,2019-09-20,109.5519
119552,2019-09-21,109.5519
119552,2019-09-22,109.5519
119552,2019-09-23,109.6092
119552,2019-09-24,109.5892
119552,2019-09-25,109.6058
119552,2019-09-26,109.6283
119552,2019-09-27,109.6423
119552,2019-09-28,109.6423
119552,2019-09-29,109.6423
119552,2019-09-30,109.224
119552,2019-10-01,109.3164
119552,2019-10-02,109.3164
119552,2019-10-03,109.4707
119552,2019-10-04,109.4236
119552,2019-10-05,109.4236
119552,2019-10-06,109.4236
119552,2019-10-07,109.4799
119552,2019-10-08,109.4799
119552,2019-10-09,109.5196
119552,2019-10-10,109.5454
119552,2019-10-11,109.5755
119552,2019-10-12,109.5755
119552,2019-10-13,109.5755
119552,2019-10-14,109.6696
119552,2019-10-15,109.7145
119552,2019-10-16,109.7867
119552,2019-10-17,109.8136
119552,2019-10-18,109.913
119552,2019-10-19,109.913
119552,2019-10-20,109.913
119552,2019-10-21,109.913
119552,2019-10-22,110.0294
119552,2019-10-23,110.1268
119552,2019-10-24,110.1937
119552,2019-10-25,110.2327
119552,2019-10-26,110.2327
119552,2019-10-27,110.2327
119552,2019-10-28,110.2327
119552,2019-10-29,109.8202
119552,2019-10-30,109.9231
119552,2019-10-31,110.0858
119552,2019-11-01,110.1553
119552,2019-11-02,110.1553
119552,2019-11-03,110.1553
119552,2019-11-04,110.1997
119552,2019-11-05,110.1846
119552,2019-11-06,110.1785
119552,2019-11-07,110.2005
119552,2019-11-08,110.1335
119552,2019-11-09,110.1335
119552,2019-11-10,110.1335
119552,2019-11-11,110.1501
119552,2019-11-12,110.1501
119552,2019-11-13,110.2489
119552,2019-11-14,110.3484
119552,2019-11-15,110.4222
119552,2019-11-16,110.4222
119552,2019-11-17,110.4222
119552,2019-11-18,110.5188
119552,2019-11-19,110.5576
119552,2019-11-20,110.6194
119552,2019-11-21,110.6353
119552,2019-11-22,110.672
119552,2019-11-23,110.672
119552,2019-11-24,110.672
119552,2019-11-25,110.7822
119552,2019-11-26,110.8201
119552,2019-11-27,110.8503
119552,2019-11-28,110.9248
119552,2019-11-29,110.9571
119552,2019-11-30,110.9571
119552,2019-12-01,110.9571
119552,2019-12-02,110.3755
119552,2019-12-03,110.3907
119552,2019-12-04,110.4731
119552,2019-12-05,110.1194
119552,2019-12-06,110.042
119552,2019-12-07,110.042
119552,2019-12-08,110.042
119552,2019-12-09,110.026
119552,2019-12-10,109.994
119552,2019-12-11,109.9289
119552,2019-12-12,109.9182
119552,2019-12-13,109.8387
119552,2019-12-14,109.8387
119552,2019-12-15,109.8387
119552,2019-12-16,109.9276
119552,2019-12-17,109.9658
119552,2019-12-18,110.037
119552,2019-12-19,110.0507
119552,2019-12-20,110.2695
119552,2019-12-21,110.2695
119552,2019-12-22,110.2695
119552,2019-12-23,110.3388
119552,2019-12-24,110.3453
119552,2019-12-25,110.3453
119552,2019-12-26,110.3417
119552,2019-12-27,110.397
119552,2019-12-28,110.397
119552,2019-12-29,110.397
119552,2019-12-30,109.9382
119552,2019-12-31,109.9413
119552,2020-01-01,110.0228
119552,2020-01-02,110.0621
119552,2020-01-03,110.1752
119552,2020-01-04,110.1752
119552,2020-01-05,110.1752
119552,2020-01-06,110.1547
119552,2020-01-07,110.2058
119552,2020-01-08,110.2429
119552,2020-01-09,110.3095
119552,2020-01-10,110.2716
119552,2020-01-11,110.2716
119552,2020-01-12,110.2716
119552,2020-01-13,110.3227
119552,2020-01-14,110.2361
119552,2020-01-15,110.2888
119552,2020-01-16,110.3478
119552,2020-01-17,110.3861
119552,2020-01-18,110.3861
119552,2020-01-19,110.3861
119552,2020-01-20,110.4561
119552,2020-01-21,110.4953
119552,2020-01-22,110.5759
119552,2020-01-23,110.634
119552,2020-01-24,110.6895
119552,2020-01-25,110.6895
119552,2020-01-26,110.6895
119552,2020-01-27,110.7762
119552,2020-01-28,110.8119
119552,2020-01-29,110.7906
119552,2020-01-30,110.8079
119552,2020-01-31,110.8255
119552,2020-02-01,110.8255
119552,2020-02-02,110.8255
119552,2020-02-03,110.4123
119552,2020-02-04,110.4945
119552,2020-02-05,110.5073
119552,2020-02-06,110.8925
119552,2020-02-07,111.2086
119552,2020-02-08,111.2086
119552,2020-02-09,111.2086
119552,2020-02-10,111.316
119552,2020-02-11,111.3475
119552,2020-02-12,111.3429
119552,2020-02-13,111.465
119552,2020-02-14,111.5395
119552,2020-02-15,111.5395
119552,2020-02-16,111.5395
119552,2020-02-17,111.6706
119552,2020-02-18,111.6223
119552,2020-02-19,111.6223
119552,2020-02-20,111.6158
119552,2020-02-21,111.6158
119552,2020-02-22,111.6158
119552,2020-02-23,111.6158
119552,2020-02-24,111.7404
119552,2020-02-25,111.6919
119552,2020-02-26,111.7887
119552,2020-02-27,111.7208
119552,2020-02-28,111.6177
119552,2020-02-29,111.6177
119552,2020-03-01,111.6177
119552,2020-03-02,111.1706
119552,2020-03-03,111.1901
119552,2020-03-04,111.5057
119552,2020-03-05,111.4864
119552,2020-03-06,111.6226
119552,2020-03-07,111.6226
119552,2020-03-08,111.6226
119552,2020-03-09,111.6009
119552,2020-03-10,111.6009
119552,2020-03-11,111.4042
119552,2020-03-12,110.8019
119552,2020-03-13,110.2707
119552,2020-03-14,110.2707
119552,2020-03-15,110.2707
119552,2020-03-16,110.2412
119552,2020-03-17,109.7848
119552,2020-03-18,109.3317
119552,2020-03-19,108.4269
119552,2020-03-20,108.917
119552,2020-03-21,108.917
119552,2020-03-22,108.917
119552,2020-03-23,108.2333
119552,2020-03-24,108.3168
119552,2020-03-25,108.3168
119552,2020-03-26,108.5798
119552,2020-03-27,111.3447
119552,2020-03-28,111.3447
119552,2020-03-29,111.3447
119552,2020-03-30,110.72
119552,2020-03-31,111.074
119552,2020-04-01,111.074
119552,2020-04-02,111.074
119552,2020-04-03,110.857
119552,2020-04-04,110.857
119552,2020-04-05,110.857
119552,2020-04-06,110.857
119552,2020-04-07,110.3288
119552,2020-04-08,109.7548
119552,2020-04-09,109.7611
119552,2020-04-10,109.7611
119552,2020-04-11,109.7611
119552,2020-04-12,109.7611
119552,2020-04-13,109.8803
119552,2020-04-14,109.8803
119552,2020-04-15,110.0937
119552,2020-04-16,110.2891
119552,2020-04-17,110.9061
119552,2020-04-18,110.9061
119552,2020-04-19,110.9061
119552,2020-04-20,111.4857
119552,2020-04-21,111.7114
119552,2020-04-22,111.7549
119552,2020-04-23,112.1098
119552,2020-04-24,111.4441
119552,2020-04-25,111.4441
119552,2020-04-26,111.4441
119552,2020-04-27,110.9547
119552,2020-04-28,110.8223
119552,2020-04-29,110.8478
119552,2020-04-30,110.9273
119552,2020-05-01,110.9273
119552,2020-05-02,110.9273
119552,2020-05-03,110.9273
119552,2020-05-04,111.2481
119552,2020-05-05,111.4999
119552,2020-05-06,111.8223
119552,2020-05-07,111.8223
119552,2020-05-08,112.0295
119552,2020-05-09,112.0295
119552,2020-05-10,112.0295
119552,2020-05-11,111.6842
119552,2020-05-12,111.9071
119552,2020-05-13,112.0524
119552,2020-05-14,112.3407
119552,2020-05-15,112.3397
119552,2020-05-16,112.3397
119552,2020-05-17,112.3397
119552,2020-05-18,112.4812
119552,2020-05-19,112.6023
119552,2020-05-20,112.703
119552,2020-05-21,112.7941
119552,2020-05-22,113.3002
119552,2020-05-23,113.3002
119552,2020-05-24,113.3002
119552,2020-05-25,113.3002
119552,2020-05-26,113.3579
119552,2020-05-27,113.3361
119552,2020-05-28,113.3113
119552,2020-05-29,113.3082
119552,2020-05-30,113.3082
119552,2020-05-31,113.3082
119552,2020-06-01,112.5633
119552,2020-06-02,112.4787
119552,2020-06-03,112.5829
119552,2020-06-04,112.572
119552,2020-06-05,112.6316
119552,2020-06-06,112.6316
119552,2020-06-07,112.6316
119552,2020-06-08,112.6017
119552,2020-06-09,112.6594
119552,2020-06-10,112.7308
119552,2020-06-11,112.843
119552,2020-06-12,112.8731
119552,2020-06-13,112.8731
119552,2020-06-14,112.8731
119552,2020-06-15,113.0007
119552,2020-06-16,113.1275
119552,2020-06-17,113.2939
119552,2020-06-18,113.5215
119552,2020-06-19,113.7331
119552,2020-06-20,113.7331
119552,2020-06-21,113.7331
119552,2020-06-22,113.8509
119552,2020-06-23,114.0201
119552,2020-06-24,114.0357
119552,2020-06-25,114.1683
119552,2020-06-26,114.2964
119552,2020-06-27,114.2964
119552,2020-06-28,114.2964
119552,2020-06-29,113.8942
119552,2020-06-30,114.0015
119552,2020-07-01,114.0975
119552,2020-07-02,114.2212
119552,2020-07-03,114.3133
119552,2020-07-04,114.3133
119552,2020-07-05,114.3133
119552,2020-07-06,114.4737
119552,2020-07-07,114.6516
119552,2020-07-08,114.8548
119552,2020-07-09,114.94
119552,2020-07-10,115.1746
119552,2020-07-11,115.1746
119552,2020-07-12,115.1746
119552,2020-07-13,115.2497
119552,2020-07-14,115.1805
119552,2020-07-15,115.3254
119552,2020-07-16,115.3514
119552,2020-07-17,115.3941
119552,2020-07-18,115.3941
119552,2020-07-19,115.3941
119552,2020-07-20,115.4573
119552,2020-07-21,115.3879
119552,2020-07-22,115.3349
119552,2020-07-23,115.3939
